ID	URL	Title	Author	Year	Language	License
4521	http://ota.ox.ac.uk/text/4521.txt	Life; or, the adventures of William Ramble, Esq. With three frontispieces, designed by Ibbetson, ... and two new and beautiful songs, with the music by Pleyel and Sterkel. By the author of Modern times; or, the adventures of Gabriel Outcast. In three volumes.: [pt.2]	Trusler, John, 1735-1820.	1793.	English	CC BY-SA
3624	http://ota.ox.ac.uk/text/3624.txt	An historical account of all the voyages round the world, performed by English navigators; including those lately undertaken by order of His present Majesty. The whole faithfully extracted from the journals of the voyagers. ... In four volumes.: [pt.3]	Henry, David, 1710-1792.	1773-74.	English	CC BY-SA
3396	http://ota.ox.ac.uk/text/3396.txt	Ode in honour of the nuptials of Their Royal Highnesses the Prince and Princess of Wales: written and composed by Mr. Dibdin.	Dibdin, Charles, 1745-1814.	[1795]	English	CC BY-SA
4128	http://ota.ox.ac.uk/text/4128.txt	Richard Plantagenet: a legendary tale, now first published, by Mr. Hull.	Hull, Thomas, 1728-1808.	[1774]	English	CC BY-SA
4019	http://ota.ox.ac.uk/text/4019.txt	A letter from the Rt. Honourable Edmund Burke to His Grace the Duke of Portland: on the conduct of the minority in Parliament. Containing fifty-four articles of impeachment against the Rt. Hon. C. J. Fox. From the original copy, in the possession of the noble duke.	Burke, Edmund, 1729-1797.	1797.	English	CC BY-SA
4815	http://ota.ox.ac.uk/text/4815.txt	Learning at a loss, or the amours of Mr. Pedant and Miss Hartley. A novel. In two volumes.: [pt.1]	Way, G. L. (Gregory Lewis), d. 1799.	1778.	English	CC BY-SA
4007	http://ota.ox.ac.uk/text/4007.txt	Isis: An elegy. Written in the year 1748, by Mr. Mason.	Mason, William, 1725-1797.	1749.	English	CC BY-SA
5010	http://ota.ox.ac.uk/text/5010.txt	The observer: being a collection of moral, literary and familiar essays. ... [pt.4]	Cumberland, Richard, 1732-1811.	1786-90.	English	CC BY-SA
3988	http://ota.ox.ac.uk/text/3988.txt	He would be a soldier: A comedy in five acts. ... Written by Frederick Pilon. ...	Pilon, Frederick, 1750-1788.	1786.	English	CC BY-SA
3382	http://ota.ox.ac.uk/text/3382.txt	Hurly-burly; or, the fairy of the well	Cobb, James, 1756-1818.	1785?]	English	CC BY-SA
4389	http://ota.ox.ac.uk/text/4389.txt	A tract on the law of nature, and principles of action in man: By Granville Sharp.	Sharp, Granville, 1735-1813.	1777.	English	CC BY-SA
3458	http://ota.ox.ac.uk/text/3458.txt	Agis: a tragedy. As it is acted at the Theatre-Royal in Drury-Lane.	Home, John, 1722-1808.	1758.	English	CC BY-SA
3706	http://ota.ox.ac.uk/text/3706.txt	Address and declaration, of the friends of universal peace and liberty: held at the Thatched House Tavern, St. James's Street. August 20th. 1791. By Thomas Paine, ... Together with some verses, by the same author, ...	Paine, Thomas, 1737-1809.	1791?]	English	CC BY-SA
4533	http://ota.ox.ac.uk/text/4533.txt	An elegy wrote in a country church yard	Gray, Thomas, 1716-1771.	1751.	English	CC BY-SA
3270	http://ota.ox.ac.uk/text/3270.txt	A Diversity of Creatures	Kipling, Rudyard, 1865-1936	1917	English	CC BY-SA
5464	http://ota.ox.ac.uk/text/5464.txt	A letter to a Member of Parliament, on mail-coaches. By Thomas Pennant, Esq	Pennant, Thomas, 1726-1798.	1792.	English	CC BY-SA
4119	http://ota.ox.ac.uk/text/4119.txt	Pope Alexander's supremacy and infallibility examin'd: and the errors of Scriblerus and his man William detected. With the effigies of His Holiness and his prime minister, curiously engrav'd on copper.	Duckett, George, 1684-1732.	1729.	English	CC BY-SA
3263	http://ota.ox.ac.uk/text/3263.txt	American Notes	Kipling, Rudyard, 1865-1936	1891	English	CC BY-SA
3113	http://ota.ox.ac.uk/text/3113.txt	The well of Pen-Morfa	Gaskell, Elizabeth Cleghorn, 1810-1865	1850	English	CC BY-SA
4770	http://ota.ox.ac.uk/text/4770.txt	Proverbs exemplified, and illustrated by pictures from real life. Teaching morality and a knowledge of the world; with prints. Designed as a succession-book to Æsop's Fables.	Trusler, John, 1735-1820.	1790.	English	CC BY-SA
4918	http://ota.ox.ac.uk/text/4918.txt	An essay on the manners and genius of the literary character: By I. D'Israeli.	Disraeli, Isaac, 1766-1848.	1795.	English	CC BY-SA
3310	http://ota.ox.ac.uk/text/3310.txt	The fashionable lover; a comedy: as it is acted at the Theatre-Royal in Drury-Lane.	Cumberland, Richard, 1732-1811.	1772.	English	CC BY-SA
4857	http://ota.ox.ac.uk/text/4857.txt	John Cunningham, taylor, at the mahogany door, near the Chapel, King's Street Golden Square. Name on the door. The variety of advertisements by several master taylors in London,	Cunningham, John, taylor.	1770?]	English	CC BY-SA
3014	http://ota.ox.ac.uk/text/3014.txt	The Plays of William Shakespeare as published in the first folio of 1623	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
3704	http://ota.ox.ac.uk/text/3704.txt	Windsor-Forest: To the Right Honourable George Lord Lansdown. By Mr. Pope.	Pope, Alexander, 1688-1744.	1713.	English	CC BY-SA
4148	http://ota.ox.ac.uk/text/4148.txt	Reasons humbly offered by the Company exercising the trade and mystery of upholders: against part of the bill for the better viewing, searching, and examining drugs, medicines, &amp;c.	Arbuthnot, John, 1667-1735.	1724.	English	CC BY-SA
4235	http://ota.ox.ac.uk/text/4235.txt	The two gardeners	More, Hannah, 1745-1833.	[1796]	English	CC BY-SA
4948	http://ota.ox.ac.uk/text/4948.txt	The dramatic censor: or, critical companion. ... [pt.2]	Gentleman, Francis, 1728-1784.	1770.	English	CC BY-SA
3221	http://ota.ox.ac.uk/text/3221.txt	The saga of Grettir the Strong 	Killings, Douglas B. (ed.)	1851	English	CC BY-SA
3837	http://ota.ox.ac.uk/text/3837.txt	Betty Brown, the St. Giles's orange girl:	More, Hannah, 1745-1833.	[1795]	English	CC BY-SA
4674	http://ota.ox.ac.uk/text/4674.txt	The history of England: from the invasion of Julius Cæsar to the accession of Henry VII. ... By David Hume, Esq. [pt.2]	Hume, David, 1711-1776.	1762.	English	CC BY-SA
5235	http://ota.ox.ac.uk/text/5235.txt	The difference, between words, esteemed synonymous: in the English language; and, the proper choice of them determined: together with, so much of Abbé Girard's Treatise, on this subject, as would agree, with our mode of expression. ... In two volumes. ... [pt.1]	Trusler, John, 1735-1820.	1766.	English	CC BY-SA
4326	http://ota.ox.ac.uk/text/4326.txt	The danger of the Protestant religion consider'd, from the present prospect of a religious war in Europe	Defoe, Daniel, 1661?-1731.	1701.	English	CC BY-SA
4916	http://ota.ox.ac.uk/text/4916.txt	A fragment of the history of that illustrious personage John Bull, Esq: compiled by that celebrated historian Sir Humphry Polesworth. Lately discovered in the repairs of Grub-Hatch, the ancient seat of the family of the Polesworths; now first published from the original manuscript, by Peregrine Pinfold, ...	Polesworth, Humphry, Sir, 18th cent.	[1785]	English	CC BY-SA
3935	http://ota.ox.ac.uk/text/3935.txt	The sincerity of the dissenters vindicated, from the scandal of occasional conformity: with some considerations on a late book, entitul'd, Moderation a vertue.	Defoe, Daniel, 1661?-1731.	1703.	English	CC BY-SA
5484	http://ota.ox.ac.uk/text/5484.txt	Lines, &amp;c: By Thomas Paine, [sic]	Paine, Thomas, 1737-1809.	1790?]	English	CC BY-SA
5609	http://ota.ox.ac.uk/text/5609.txt	The practice of purging and vomiting medicines, according to Dr. Cockburn's solution of his problem; with tables shewing their doses in particular ages and constitutions. Inscrib'd to the learned Dr. Garth, F.R.S. by W. Cockburn, M.D	Cockburn, W. (William), 1669-1739.	1705?]	English	CC BY-SA
3537	http://ota.ox.ac.uk/text/3537.txt	A compleat history of the late war: or annual register of its rise, progress, and events, in Europe, Asia, Africa, and America. ... Illustrated with a variety of heads, plans, maps, and charts. By J. Wright, Gent. In two volumes. ... [pt.1]	Wright, J. (John), fl. 1761-1765.	1765.	English	CC BY-SA
4267	http://ota.ox.ac.uk/text/4267.txt	Oatlands; or the transfer of the laurel. A poem. By John O'Keeffe	O'Keeffe, John, 1747-1833.	1795.	English	CC BY-SA
3070	http://ota.ox.ac.uk/text/3070.txt	The book of Thel	Blake, William, 1757-1827	1788	English	CC BY-SA
3219	http://ota.ox.ac.uk/text/3219.txt	The adventures of Tom Sawyer	Twain, Mark, 1835-1910	1876	English	CC BY-SA
4354	http://ota.ox.ac.uk/text/4354.txt	The tragedy of Chrononhotonthologos: being the most tragical tragedy, that ever was tragediz'd by any company of tragedians. Written by Benjamin Bounce, Esq;.	Carey, Henry, 1687?-1743.	[1734]	English	CC BY-SA
3336	http://ota.ox.ac.uk/text/3336.txt	The hotel: or, the servant with two masters. As it was performed at the Theatre-Royal, Smock-Alley, with distinguished applause	Jephson, Robert, 1736-1803.	1783.	English	CC BY-SA
5291	http://ota.ox.ac.uk/text/5291.txt	Memoirs and reflections upon the reign and government of King Charles the Ist. and K. Charles the IId: ... Written by Sir Richard Bulstrode, ... Now first published from his original manuscript.	Bulstrode, Richard, Sir, 1610-1711.	1721.	English	CC BY-SA
3567	http://ota.ox.ac.uk/text/3567.txt	The old maid: A comedy in two acts, as it is performed at the Theatre-Royal in Drury-Lane. By Mr. Murphy.	Murphy, Arthur, 1727-1805.	1761.	English	CC BY-SA
4734	http://ota.ox.ac.uk/text/4734.txt	The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.4]	Berquin, M. (Arnaud), 1747-1791.	1788.	English	CC BY-SA
4928	http://ota.ox.ac.uk/text/4928.txt	Pamela: or, virtue rewarded. In a series of familiar letters from a beautiful young damsel to her parents: and afterwards, in her exalted condition, between her, and persons of figure and quality, ... The third and fourth volumes. ... By the editor of the two first. ... [pt.3]	Richardson, Samuel, 1689-1761.	1742 [1741]	English	CC BY-SA
3790	http://ota.ox.ac.uk/text/3790.txt	Letters of the late Rev. Mr. Laurence Sterne, to his most intimate friends. With a fragment in the manner of Rabelais. To which are prefix'd, memoirs of his life and family. Written by himself. And published by his daughter, Mrs. Medalle. In three volumes.: [pt.3]	Sterne, Laurence, 1713-1768.	1775.	English	CC BY-SA
3785	http://ota.ox.ac.uk/text/3785.txt	The abuses of conscience: set forth in a sermon, preached in the Cathedral church of St. Peter's, York, ... on Sunday, July 29, 1750. By Laurence Sterne, A.M. ...	Sterne, Laurence, 1713-1768.	1750.	English	CC BY-SA
3222	http://ota.ox.ac.uk/text/3222.txt	This Side of Paradise	Fitzgerald, F. Scott (Francis Scott), 1896-1940	1920	English	CC BY-SA
4283	http://ota.ox.ac.uk/text/4283.txt	The wrath of man praising God: A sermon preached in the High Church of Edinburgh, May 18th, 1746. before His Grace the Lord High Commissioner to the General Assembly of the Church of Scotland. By Hugh Blair, ...	Blair, Hugh, 1718-1800.	1746.	English	CC BY-SA
5217	http://ota.ox.ac.uk/text/5217.txt	The shepherd's artifice: a dramatic pastoral. As it is perform'd at the Theatre Royal in Covent Garden. The words written and the music compos'd by Mr. Dibdin.	Dibdin, Charles, 1745-1814.	1765.	English	CC BY-SA
5347	http://ota.ox.ac.uk/text/5347.txt	The poetical and dramatic works of Oliver Goldsmith, M. B. Now first collected. With an account of the life and writings of the author. In two volumes: [pt.2]	Goldsmith, Oliver, 1730?-1774.	1780.	English	CC BY-SA
4904	http://ota.ox.ac.uk/text/4904.txt	Emily Herbert: or, perfidy punished. A novel. In a series of letters.	Inchbald, Mrs., 1753-1821.	1787.	English	CC BY-SA
5159	http://ota.ox.ac.uk/text/5159.txt	The nunnery. An elegy: In imitation of the Elegy in a church-yard.	Jerningham, Mr. (Edward), 1737?-1812.	[1762]	English	CC BY-SA
4979	http://ota.ox.ac.uk/text/4979.txt	A collection of poems in six volumes. By several hands: [pt.6]	Dodsley, Robert, 1703-1764.	1758.	English	CC BY-SA
4400	http://ota.ox.ac.uk/text/4400.txt	A Sicilian romance: By the authoress of the castles of Athlin and Dunbayne. In two volumes. ... [pt.2]	Radcliffe, Ann Ward, 1764-1823.	MDCCLXC [1790]	English	CC BY-SA
3285	http://ota.ox.ac.uk/text/3285.txt	Many Inventions	Kipling, Rudyard, 1865-1936	1893	English	CC BY-SA
4685	http://ota.ox.ac.uk/text/4685.txt	A concise and genuine account of the dispute between Mr. Hume and Mr. Rousseau: with the letters that passed between them during their controversy. As also, the letters of the Hon. Mr. Walpole, and Mr. D'Alambert, ... Translated from the French	Hume, David, 1711-1776.	1766.	English	CC BY-SA
3174	http://ota.ox.ac.uk/text/3174.txt	Billy Budd, foretopman	Melville, Herman, 1819-1891	1924	English	CC BY-SA
3927	http://ota.ox.ac.uk/text/3927.txt	Illumination: or, the glaziers' conspiracy. A prelude. As it is performed, with universal applause, at the Theatre-Royal, in Covent-Garden. By F. Pilon	Pilon, Frederick, 1750-1788.	1779.	English	CC BY-SA
4914	http://ota.ox.ac.uk/text/4914.txt	A dissertation on anecdotes; by the author of Curiosities of literature	Disraeli, Isaac, 1766-1848.	1793.	English	CC BY-SA
3989	http://ota.ox.ac.uk/text/3989.txt	Hecuba, a tragedy: As it is acted at the Theatre Royal in Drury-Lane.	Delap, J. (John), 1725-1812.	1762.	English	CC BY-SA
5655	http://ota.ox.ac.uk/text/5655.txt	A dissertation concerning misletoe: a most wonderful specifick remedy for the cure of convulsive distempers. ... By Sir John Colbatch, ...	Colbatch, John, Sir, 1670-1729.	1719.	English	CC BY-SA
3670	http://ota.ox.ac.uk/text/3670.txt	Duke upon duke: an excellent new play-house ballad. Set to musick by Mr. Holdecombe.	Pope, Alexander, 1688-1744.	1723.	English	CC BY-SA
3052	http://ota.ox.ac.uk/text/3052.txt	Miscellaneous poems	Marvell, Andrew, 1621-1678	1678	English	CC BY-SA
4848	http://ota.ox.ac.uk/text/4848.txt	The natural history of British birds: or, a selection of the most rare, beautiful, and interesting birds which inhabit this country: the descriptions from the Systema naturæ of Linnæus; with general observations, either original, or collected ... By E. Donovan, F.L.S. In five volumes. ... [pt.1]	Donovan, E. (Edward), 1768-1837.	1799.	English	CC BY-SA
5224	http://ota.ox.ac.uk/text/5224.txt	A complete history of the English stage: ... by Mr. Dibdin. ... [pt.4]	Dibdin, Charles, 1745-1814.	[1800]	English	CC BY-SA
5666	http://ota.ox.ac.uk/text/5666.txt	An essay concerning the outward and salutary application of oils on the human body: By the Rev. William Martin Trinder, MD.	Trinder, William Martin.	1797.	English	CC BY-SA
4926	http://ota.ox.ac.uk/text/4926.txt	A rural ramble; to which is annexed a poetical tagg, or Brighthelmstone guide. By G. S. Carey	Carey, George Saville, 1743-1807.	1777.	English	CC BY-SA
3232	http://ota.ox.ac.uk/text/3232.txt	Letters 1726-1757	Franklin, Benjamin, 1706-1790	1987	English	CC BY-SA
4785	http://ota.ox.ac.uk/text/4785.txt	Mr. Whiston's letter to the Right Honourable the Earl of Nottingham: concerning the eternity of the Son of God and of the Holy Spirit.	Whiston, William, 1667-1752.	1719.	English	CC BY-SA
3353	http://ota.ox.ac.uk/text/3353.txt	Methodism displayed: and enthusiasm detected; intended as an antidote against, and a preservative from the delusive principles and unscriptural doctrines of a modern sett of seducing preachers; and as a defence of our regular and orthodox clergy, from their unjust reflections.	Mason, William, 1719-1791.	1756.	English	CC BY-SA
4356	http://ota.ox.ac.uk/text/4356.txt	The fair Circassian. A tragedy: As performed at the Theatre-Royal, Drury-Lane, by the author of Sympathy, a poem.	Pratt, Mr. (Samuel Jackson), 1749-1814.	1781.	English	CC BY-SA
5436	http://ota.ox.ac.uk/text/5436.txt	True-blue; or, the press-gang, a musical interlude: as revived at the Theatre-Royal in Covent-Garden	Carey, Henry, 1687?-1743.	[1770]	English	CC BY-SA
3985	http://ota.ox.ac.uk/text/3985.txt	The good militia man: or, the man that is worth a host, being a new song, by honest Dan the plough-boy turned soldier.	More, Hannah, 1745-1833.	[1796]	English	CC BY-SA
5162	http://ota.ox.ac.uk/text/5162.txt	Ormond: or the secret witness. By the author of Wieland, Arthur Mervyn, &amp;c. &amp;c.	Brown, Charles Brockden, 1771-1810.	1800.	English	CC BY-SA
5708	http://ota.ox.ac.uk/text/5708.txt	THE TRAGEDIE OF IVLIVS CAESAR.	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
5286	http://ota.ox.ac.uk/text/5286.txt	Miscellaneous essays: Viz. I. Of company and conversation. ... XIII. Of old age. ... By Sir Richard Bulstrode, ... Publish'd, with a preface, by his son Whitlocke Bulstrode, Esq;.	Bulstrode, Richard, Sir, 1610-1711.	1715.	English	CC BY-SA
